id,popularity,budget,revenue,original_title,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
328901,0.781809,14624286.06433502,39826896.07685228,The Benefactor,90,Drama,4/17/15,55,4.5,2015,17549894.037320614,51369001.75884257
382517,0.773909,14624286.06433502,39826896.07685228,Open Season: Scared Silly,85,Animation|Comedy|Family|Adventure,12/31/15,33,5.6,2015,17549894.037320614,51369001.75884257
310133,0.77107,14624286.06433502,134552.0,Cop Car,86,Thriller,8/7/15,174,5.5,2015,17549894.037320614,123787.785533374
237584,0.768138,14624286.06433502,39826896.07685228,Mojave,93,Thriller,4/18/15,17,4.3,2015,17549894.037320614,51369001.75884257
288036,0.758133,14624286.06433502,3214116.0,Sleeping with Other People,100,Comedy,6/26/15,197,6.2,2015,17549894.037320614,2956985.41892641
354110,0.747541,11000000.0,39826896.07685228,Forsaken,90,Western|Drama,9/16/15,53,5.6,2015,10119995.5472019,51369001.75884257
331781,0.738404,14624286.06433502,8413144.0,Amy,128,Documentary|Music,7/3/15,345,7.5,2015,17549894.037320614,7740089.0743608
253161,0.7299,14624286.06433502,39826896.07685228,Madame Bovary,118,Drama,6/4/15,52,5.3,2015,17549894.037320614,51369001.75884257
312831,0.719407,14624286.06433502,39826896.07685228,The Hallow,97,Fantasy|Horror,11/6/15,122,4.9,2015,17549894.037320614,51369001.75884257
316322,0.714131,14624286.06433502,39826896.07685228,Barbie in Princess Power,74,Family|Animation,1/29/15,13,5.5,2015,17549894.037320614,51369001.75884257
301846,0.707355,14624286.06433502,39826896.07685228,Howl,89,Horror,10/1/15,62,4.9,2015,17549894.037320614,51369001.75884257
306745,0.706023,7000000.0,573335.0,Freeheld,103,Romance|Drama,10/2/15,86,7.1,2015,6439997.16640124,527467.967914094
332340,0.701369999999999,14624286.06433502,39826896.07685228,Man Up,88,Romance|Comedy,5/29/15,264,6.5,2015,17549894.037320614,51369001.75884257
292431,0.699932,3000000.0,695269.0,Love,134,Drama|Romance,7/6/15,307,4.7,2015,2759998.78560053,639647.198555232
300693,0.69957,9600000.0,2541554.0,Truth,121,Drama,9/12/15,89,6.4,2015,8831996.11392171,2338228.65117939
333381,0.696184,14624286.06433502,39826896.07685228,Return to Sender,95,Thriller,5/31/15,88,5.0,2015,17549894.037320614,51369001.75884257
256924,0.690479,10000000.0,10835752.0,Danny Collins,107,Comedy|Drama|Music,3/20/15,114,6.6,2015,9199995.95200178,9968887.45368952
253414,0.689578999999999,15000000.0,3020664.0,Rock the Kasbah,100,Comedy|Music|War,10/22/15,56,5.1,2015,13799993.9280026,2779009.65723575
254172,0.689571,2240000.0,39826896.07685228,Fathers and Daughters,116,Drama,10/1/15,142,7.0,2015,2060799.09324839,51369001.75884257
320588,0.673792,1000000.0,14444999.0,"Hello, My Name Is Doris",95,Comedy|Drama|Romance,11/27/15,87,6.6,2015,919999.595200178,13289393.2326669
157544,0.669351,13000000.0,1784763.0,The Vatican Tapes,91,Thriller|Horror,7/24/15,164,4.5,2015,11959994.7376023,1641981.23752825
283235,0.661471,8000000.0,1411927.0,99 Homes,112,Drama,9/25/15,121,6.8,2015,7359996.76160142,1298972.2684522
243938,0.661163,14000000.0,12314651.0,Hot Tub Time Machine 2,93,Comedy,2/20/15,244,5.0,2015,12879994.3328024,11329473.9350314
86835,0.654335,14624286.06433502,39826896.07685228,Knight of Cups,118,Romance|Drama,9/10/15,101,5.7,2015,17549894.037320614,51369001.75884257
254905,0.654046,4000000.0,143101.0,Manglehorn,97,Drama,6/3/15,35,5.0,2015,3679998.38080071,131652.86207274
309242,0.649628,14624286.06433502,39826896.07685228,Mississippi Grind,108,Drama,7/4/15,74,5.7,2015,17549894.037320614,51369001.75884257
332502,0.644786,14624286.06433502,39826896.07685228,400 Days,91,Mystery|Science Fiction|Thriller,10/29/15,98,4.2,2015,17549894.037320614,51369001.75884257
286192,0.640151,14624286.06433502,39826896.07685228,Lava,7,Animation|Comedy|Family|Fantasy|Music,6/19/15,298,7.3,2015,17549894.037320614,51369001.75884257
284674,0.638556999999999,14624286.06433502,39826896.07685228,Air,94,Thriller|Science Fiction,8/14/15,135,4.7,2015,17549894.037320614,51369001.75884257
360055,0.633608,14624286.06433502,39826896.07685228,Riot,88,Action,9/27/15,11,5.0,2015,17549894.037320614,51369001.75884257
352179,0.629560999999999,14624286.06433502,39826896.07685228,Septembers of Shiraz,110,Drama|Thriller,9/15/15,14,5.9,2015,17549894.037320614,51369001.75884257
246127,0.607124,14624286.06433502,8034.0,Every Thing Will Be Fine,118,Drama,4/2/15,44,5.1,2015,17549894.037320614,7391.27674783823
338676,0.606113,14624286.06433502,39826896.07685228,Extinction,110,Drama|Horror|Science Fiction,8/7/15,135,5.3,2015,17549894.037320614,51369001.75884257
330982,0.604928,14624286.06433502,39826896.07685228,The Childhood of a Leader,116,Mystery|Drama|Horror,9/2/15,25,3.6,2015,17549894.037320614,51369001.75884257
232572,0.602165,8000000.0,35991087.0,A Walk in the Woods,104,Drama|Adventure|Comedy,9/2/15,171,5.4,2015,7359996.76160142,33111785.4708143
112454,0.599751,14624286.06433502,39826896.07685228,Clown,100,Horror,3/2/15,182,5.2,2015,17549894.037320614,51369001.75884257
243940,0.599655,3300000.0,64110728.0,The Lazarus Effect,83,Thriller|Horror,1/29/15,327,4.9,2015,3035998.66416058,58981843.8079887
321528,0.589472,14624286.06433502,39826896.07685228,Batman vs. Robin,72,Action|Adventure|Animation,4/14/15,142,6.8,2015,17549894.037320614,51369001.75884257
317744,0.586735,8000000.0,39826896.07685228,Careful What You Wish For,91,Thriller,5/6/15,57,5.4,2015,7359996.76160142,51369001.75884257
300792,0.584363,14624286.06433502,39826896.07685228,Racing Extinction,90,Adventure|Documentary,1/24/15,36,7.8,2015,17549894.037320614,51369001.75884257
239573,0.577814,35000000.0,14431253.0,Unfinished Business,90,Comedy,3/5/15,241,4.9,2015,32199985.8320062,13276746.9182313
167810,0.570743999999999,2000000.0,45431.0,Lost River,95,Fantasy|Thriller,4/8/15,129,5.7,2015,1839999.19040035,41796.5016095392
319075,0.569443,14624286.06433502,39826896.07685228,Cobain: Montage of Heck,132,Music|Documentary,3/23/15,197,7.5,2015,17549894.037320614,51369001.75884257
316042,0.561032,14624286.06433502,39826896.07685228,Hyena Road,120,War|Drama,10/9/15,29,5.7,2015,17549894.037320614,51369001.75884257
334527,0.560743999999999,7000000.0,39826896.07685228,Criminal Activities,94,Thriller|Crime|Drama,11/20/15,67,5.9,2015,6439997.16640124,51369001.75884257
300153,0.560423,12000000.0,39826896.07685228,Life,112,Drama,7/24/15,75,5.9,2015,11039995.1424021,51369001.75884257
228203,0.553238,14624286.06433502,45710059.0,"McFarland, USA",128,Drama,2/20/15,139,7.4,2015,17549894.037320614,42053235.7765762
332704,0.548586999999999,14624286.06433502,39826896.07685228,Backtrack,90,Horror|Mystery,7/25/15,52,5.4,2015,17549894.037320614,51369001.75884257
278236,0.547827,14624286.06433502,39826896.07685228,X+Y,111,Drama,3/13/15,133,6.0,2015,17549894.037320614,51369001.75884257
276839,0.546458,3000000.0,39826896.07685228,Home Sweet Hell,98,Drama|Comedy,3/13/15,136,4.9,2015,2759998.78560053,51369001.75884257
326215,0.542568,6000000.0,39826896.07685228,Ooops! Noah is Gone...,85,Animation|Adventure|Comedy,4/9/15,50,5.7,2015,5519997.57120106,51369001.75884257
363689,0.5327,14624286.06433502,39826896.07685228,The Unspoken,90,Thriller|Horror,10/24/15,10,4.1,2015,17549894.037320614,51369001.75884257
318256,0.532239,14624286.06433502,39826896.07685228,Hot Girls Wanted,84,Documentary,5/29/15,158,5.9,2015,17549894.037320614,51369001.75884257
299245,0.532205,100000.0,42664410.0,The Gallows,87,Horror|Thriller,7/10/15,247,5.0,2015,91999.9595200178,39251239.9294544
333344,0.52985,14624286.06433502,39826896.07685228,Dirty Weekend,93,Drama|Comedy,9/4/15,12,4.8,2015,17549894.037320614,51369001.75884257
357096,0.527957,14624286.06433502,39826896.07685228,I Spit on Your Grave III: Vengeance is Mine,91,Horror|Thriller,10/9/15,100,5.0,2015,17549894.037320614,51369001.75884257
309299,0.526642,14624286.06433502,39826896.07685228,Experimenter,97,History|Drama,10/16/15,94,6.9,2015,17549894.037320614,51369001.75884257
314385,0.524315,10000000.0,3334927.0,By the Sea,122,Drama|Romance,11/12/15,82,5.4,2015,9199995.95200178,3068131.49002214
333596,0.52025,14624286.06433502,39826896.07685228,Woodlawn,123,Drama,10/16/15,32,6.8,2015,17549894.037320614,51369001.75884257
361042,0.516954,14624286.06433502,39826896.07685228,The Hollow,90,Horror|TV Movie,10/24/15,19,5.1,2015,17549894.037320614,51369001.75884257
353686,0.515401,14624286.06433502,39826896.07685228,Visions,80,Thriller|Horror,8/28/15,67,5.5,2015,17549894.037320614,51369001.75884257
318954,0.514735,14624286.06433502,1236094.0,Beyond the Mask,103,Action,4/6/15,13,6.2,2015,17549894.037320614,1137205.97962936
289191,0.513386,14624286.06433502,39826896.07685228,I Am Here,97,Drama|Thriller,6/12/15,18,4.0,2015,17549894.037320614,51369001.75884257
324333,0.50732,14624286.06433502,39826896.07685228,Wild Horses,100,Crime|Drama,6/5/15,16,4.1,2015,17549894.037320614,51369001.75884257
252164,0.504827999999999,14624286.06433502,39826896.07685228,Pressure,91,Drama|Thriller,6/4/15,29,5.0,2015,17549894.037320614,51369001.75884257
360784,0.502489,14624286.06433502,39826896.07685228,Hidden,83,Thriller|Horror,9/15/15,96,6.5,2015,17549894.037320614,51369001.75884257
336313,0.497265,14624286.06433502,157768.0,Hell & Back,86,Fantasy|Comedy|Animation,10/2/15,47,4.3,2015,17549894.037320614,145146.496135541
240483,0.486351,21000000.0,39826896.07685228,Robot Overlords,90,Adventure|Science Fiction|Action,1/29/15,63,4.9,2015,19319991.4992037,51369001.75884257
321494,0.482422,14624286.06433502,39826896.07685228,The Man with the Iron Fists 2,90,Action,3/10/15,43,4.7,2015,17549894.037320614,51369001.75884257
353595,0.47784,14624286.06433502,39826896.07685228,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,67,Action|Adventure|Animation|Family,8/25/15,17,6.8,2015,17549894.037320614,51369001.75884257
360603,0.476341,14624286.06433502,39826896.07685228,Crown for Christmas,84,TV Movie,11/27/15,10,7.6,2015,17549894.037320614,51369001.75884257
264337,0.475473,14624286.06433502,39826896.07685228,Spare Parts,83,Action|Drama|Family,1/16/15,38,6.6,2015,17549894.037320614,51369001.75884257
289716,0.474788,14624286.06433502,39826896.07685228,The World Made Straight,119,Drama,1/9/15,13,5.8,2015,17549894.037320614,51369001.75884257
296065,0.474626,14624286.06433502,39826896.07685228,Last Shift,88,Horror|Thriller,10/6/15,77,5.6,2015,17549894.037320614,51369001.75884257
337029,0.473344,14624286.06433502,39826896.07685228,Frankenstein,89,Horror|Thriller,11/3/15,14,4.5,2015,17549894.037320614,51369001.75884257
317952,0.471393,14624286.06433502,39826896.07685228,Cartel Land,100,Drama|Documentary,7/3/15,112,7.5,2015,17549894.037320614,51369001.75884257
325358,0.471091,20000000.0,39826896.07685228,Superfast!,99,Comedy,3/5/15,60,4.4,2015,18399991.9040035,51369001.75884257
272548,0.470991,14624286.06433502,39826896.07685228,Moonwalkers,107,Comedy,3/14/15,53,6.0,2015,17549894.037320614,51369001.75884257
340275,0.470124,14624286.06433502,39826896.07685228,Chi-Raq,127,Music|Drama|Crime|Comedy,12/4/15,33,5.9,2015,17549894.037320614,51369001.75884257
309887,0.467556,5300000.0,39826896.07685228,Bad Asses on the Bayou,85,Comedy|Action,3/6/15,24,5.8,2015,4875997.85456094,51369001.75884257
302429,0.465707,14624286.06433502,13603453.0,Strange Magic,99,Music|Animation|Family|Fantasy,1/23/15,68,6.1,2015,17549894.037320614,12515171.2533246
253331,0.46209,9000000.0,21571189.0,Black or White,121,Drama,1/30/15,72,6.7,2015,8279996.3568016,19845485.1479865
293771,0.459597,14624286.06433502,39826896.07685228,Dead Rising,118,Horror|Science Fiction,3/27/15,82,4.9,2015,17549894.037320614,51369001.75884257
323373,0.454151,14624286.06433502,39826896.07685228,Deathgasm,86,Comedy|Horror,8/28/15,83,6.5,2015,17549894.037320614,51369001.75884257
323027,0.452939,14624286.06433502,39826896.07685228,Justice League: Gods and Monsters,76,Action|Animation|Fantasy,7/28/15,99,6.9,2015,17549894.037320614,51369001.75884257
297806,0.450872,13000000.0,1646788.0,I Saw the Light,123,Drama|Music,9/11/15,19,5.6,2015,11959994.7376023,1515044.29338051
253626,0.45016,14624286.06433502,316472.0,Good Kill,104,Action|Drama|Thriller,4/9/15,132,5.7,2015,17549894.037320614,291154.11189219
354251,0.444265,14624286.06433502,39826896.07685228,Southbound,89,Fantasy|Thriller|Horror|Science Fiction,9/17/15,73,6.0,2015,17549894.037320614,51369001.75884257
329637,0.444193,14624286.06433502,39826896.07685228,Star Trek: Renegades,88,Action|Science Fiction|Adventure|Fantasy,8/1/15,31,4.1,2015,17549894.037320614,51369001.75884257
257444,0.443525,14624286.06433502,39826896.07685228,The Boy,110,Thriller|Drama|Horror,8/14/15,22,6.1,2015,17549894.037320614,51369001.75884257
355338,0.442835,14624286.06433502,39826896.07685228,Riley's First Date?,5,Animation|Family,11/3/15,137,7.3,2015,17549894.037320614,51369001.75884257
271736,0.442427,14624286.06433502,3286448.0,The Program,103,Drama,9/16/15,107,5.9,2015,17549894.037320614,3023530.82964643
309581,0.442067,14624286.06433502,39826896.07685228,Lila & Eve,94,Thriller|Drama,7/31/15,78,5.2,2015,17549894.037320614,51369001.75884257
293970,0.441882,14624286.06433502,39826896.07685228,The Final Girls,91,Horror|Comedy,10/9/15,211,6.6,2015,17549894.037320614,51369001.75884257
279690,0.441402,14624286.06433502,39826896.07685228,He Never Died,99,Thriller|Horror|Comedy|Drama,3/17/15,65,6.3,2015,17549894.037320614,51369001.75884257
364067,0.439597999999999,14624286.06433502,39826896.07685228,A Very Murray Christmas,56,Comedy|Music,12/4/15,101,5.4,2015,17549894.037320614,51369001.75884257
318922,0.438409,14624286.06433502,39826896.07685228,Kill Your Friends,100,Thriller|Comedy|Crime,11/6/15,54,5.5,2015,17549894.037320614,51369001.75884257
335077,0.437088,14624286.06433502,39826896.07685228,Battle For SkyArk,88,Family|Science Fiction|Action|Adventure,5/18/15,18,3.5,2015,17549894.037320614,51369001.75884257
266639,0.435582,5000000.0,2333684.0,Jem and the Holograms,119,Drama|Music|Adventure|Fantasy,10/22/15,69,5.7,2015,4599997.97600089,2146988.33532513
274504,0.433072999999999,14624286.06433502,39826896.07685228,The Adderall Diaries,105,Thriller|Action|Drama,4/16/15,23,4.8,2015,17549894.037320614,51369001.75884257
244316,0.429892,10000000.0,39826896.07685228,Grizzly,94,Action|Horror|Thriller,2/27/15,35,5.0,2015,9199995.95200178,51369001.75884257
352208,0.427116,14624286.06433502,39826896.07685228,Where to Invade Next,120,Documentary,12/23/15,67,7.2,2015,17549894.037320614,51369001.75884257
283587,0.424813,6000000.0,90777.0,Beasts of No Nation,137,Drama|War,9/11/15,306,7.5,2015,5519997.57120106,83514.8032534865
311539,0.423161,14624286.06433502,39826896.07685228,A Christmas Horror Story,99,Horror,10/2/15,56,5.6,2015,17549894.037320614,51369001.75884257
277713,0.42179,14624286.06433502,39826896.07685228,Sunset Song,135,Drama,12/4/15,19,7.1,2015,17549894.037320614,51369001.75884257
347945,0.429756,14624286.06433502,4505.0,Synchronicity,101,Thriller|Mystery|Science Fiction,7/22/15,45,5.3,2015,17549894.037320614,4144.5981763768
363483,0.417191,14624286.06433502,39826896.07685228,12 Gifts of Christmas,84,Family|TV Movie,11/26/15,12,6.3,2015,17549894.037320614,51369001.75884257
344854,0.415041,14624286.06433502,39826896.07685228,The Pack,90,Thriller|Horror,8/5/15,15,5.5,2015,17549894.037320614,51369001.75884257
234212,0.414913,3000000.0,3387000.0,Demonic,83,Thriller|Horror,2/12/15,91,5.0,2015,2759998.78560053,3116038.628943
354220,0.370258,14624286.06433502,39826896.07685228,The Girl in the Photographs,95,Crime|Horror|Thriller,9/14/15,10,4.7,2015,17549894.037320614,51369001.75884257
283596,0.412877,14624286.06433502,39826896.07685228,The Legend of Barney Thomson,96,Thriller|Drama|Comedy,7/24/15,21,5.7,2015,17549894.037320614,51369001.75884257
250225,0.412503,1000000.0,39826896.07685228,The Duke of Burgundy,101,Drama,1/23/15,58,5.8,2015,919999.595200178,51369001.75884257
307479,0.409698,14624286.06433502,39826896.07685228,88,88,Thriller|Action,1/6/15,20,4.4,2015,17549894.037320614,51369001.75884257
339145,0.405095,14624286.06433502,39826896.07685228,The Girl in the Book,86,Drama,6/13/15,23,6.2,2015,17549894.037320614,51369001.75884257
323660,0.404511,14624286.06433502,39826896.07685228,Avengers Grimm,90,Fantasy|Action|Adventure,3/17/15,23,3.8,2015,17549894.037320614,51369001.75884257
308638,0.402236,447524.0,771317.0,The D Train,101,Drama|Comedy,5/8/15,47,4.2,2015,411721.898842364,709611.327771015
359983,0.250209,14624286.06433502,39826896.07685228,The Lion Guard: Return of the Roar,44,Family|TV Movie|Animation,11/22/15,48,5.9,2015,17549894.037320614,51369001.75884257
300155,0.399947,14624286.06433502,228136.0,A Royal Night Out,97,Thriller|Romance|Drama,5/14/15,42,6.2,2015,17549894.037320614,209885.027650587
328595,0.398982,14624286.06433502,39826896.07685228,Parallels,83,Science Fiction|Action,3/1/15,92,6.1,2015,17549894.037320614,51369001.75884257
327528,0.396791,14624286.06433502,830129.0,Born to Be Blue,97,Drama|Music,9/13/15,16,6.8,2015,17549894.037320614,763718.343963928
329540,0.394466,1950000.0,39826896.07685228,The Marine 4: Moving Target,90,Thriller|Action,4/10/15,35,5.7,2015,1793999.21064034,51369001.75884257
306964,0.393642,14624286.06433502,39826896.07685228,Tales of Halloween,90,Horror,10/16/15,74,5.3,2015,17549894.037320614,51369001.75884257
360387,0.393566,1000000.0,39826896.07685228,Blunt Force Trauma,92,Adventure|Action,10/5/15,23,4.4,2015,919999.595200178,51369001.75884257
362185,0.391326,14624286.06433502,39826896.07685228,Operator,88,Thriller|Action|Drama,8/21/15,16,5.4,2015,17549894.037320614,51369001.75884257
94365,0.386529,14624286.06433502,39826896.07685228,The Human Centipede 3 (Final Sequence),103,Horror,5/22/15,75,3.5,2015,17549894.037320614,51369001.75884257
241855,0.383406,14624286.06433502,49970.0,Spring,109,Horror|Romance|Science Fiction,3/20/15,110,6.5,2015,17549894.037320614,45972.3797721529
322518,0.383183,14624286.06433502,39826896.07685228,The Intruders,92,Thriller,2/24/15,26,4.9,2015,17549894.037320614,51369001.75884257
291272,0.382997,14624286.06433502,39826896.07685228,We Are Still Here,84,Horror,6/5/15,91,5.5,2015,17549894.037320614,51369001.75884257
324963,0.712889999999999,14624286.06433502,39826896.07685228,Monster High: Haunted,75,Animation|Family|Fantasy,3/2/15,11,7.0,2015,17549894.037320614,51369001.75884257
342927,0.378836,14624286.06433502,39826896.07685228,3-Headed Shark Attack,90,Science Fiction|Action|Horror,7/20/15,15,3.8,2015,17549894.037320614,51369001.75884257
361159,0.37668,14624286.06433502,39826896.07685228,Navy Seals vs. Zombies,97,Horror|Action,10/8/15,24,3.3,2015,17549894.037320614,51369001.75884257
365805,0.411416,14624286.06433502,39826896.07685228,Wrecker,83,Thriller|Action|Horror,11/6/15,12,3.6,2015,17549894.037320614,51369001.75884257
351964,0.374853,14624286.06433502,39826896.07685228,The Escort,88,Comedy|Romance,6/15/15,41,5.9,2015,17549894.037320614,51369001.75884257
362057,0.372889,14624286.06433502,39826896.07685228,Martyrs,86,Drama|Horror|Thriller,12/31/15,43,5.0,2015,17549894.037320614,51369001.75884257
137333,0.371145,14624286.06433502,39826896.07685228,Uncanny,91,Thriller|Drama|Science Fiction,1/31/15,21,6.1,2015,17549894.037320614,51369001.75884257
317198,0.370148,14624286.06433502,39826896.07685228,Bad Hair Day,90,TV Movie|Adventure|Comedy,2/13/15,21,6.5,2015,17549894.037320614,51369001.75884257
